partida_id,rodata,clube,cartao,atleta,num_camisa,posicao,minuto
8202,18,Coritiba,Amarelo,Jamerson Bahia,83,Zagueiro,74
8202,18,Coritiba,Amarelo,Bruno Gomes,6,Meio-campo,27
8202,18,Bragantino,Amarelo,Luan Candido,36,Zagueiro,73
8202,18,Bragantino,Amarelo,Vitor Hugo Naum dos Santos,28,Atacante,30
8204,18,Botafogo-RJ,Amarelo,Fernando Marcal,21,Zagueiro,56
8204,18,Cruzeiro,Amarelo,Luciano Castan,4,Zagueiro,81
8204,18,Botafogo-RJ,Amarelo,Tiquinho Soares,9,Atacante,38
8203,18,America-MG,Vermelho,Esteban Burgos,26,Zagueiro,65
8203,18,Bahia,Amarelo,Leo Cittadini,18,Meio-campo,90+4
8203,18,Bahia,Amarelo,Ademir,7,Meio-campo,72
8203,18,America-MG,Amarelo,Martin Benitez,10,Meio-campo,72
8203,18,America-MG,Amarelo,Esteban Burgos,26,Zagueiro,34
8203,18,Bahia,Amarelo,Vitor Hugo Franchescoli de Souza,31,Zagueiro,90+9
8203,18,Bahia,Amarelo,Vitor Jacare,29,Atacante,83
8203,18,America-MG,Amarelo,Juninho,8,Meio-campo,78
8203,18,America-MG,Amarelo,Gonzalo Mastriani,17,Atacante,65
8205,18,Cuiaba,Amarelo,Uendel Pereira Goncalves,6,Zagueiro,90
8205,18,Cuiaba,Amarelo,Raniele,14,Meio-campo,58
8206,19,Botafogo-RJ,Amarelo,Philipe Sampaio,94,Zagueiro,90+9
8206,19,Botafogo-RJ,Amarelo,Adryelson,34,Zagueiro,61
8206,19,Internacional,Amarelo,Gabriel Girotto Franco,23,Meio-campo,63
8206,19,Botafogo-RJ,Amarelo,Janderson,39,Atacante,90+4
8206,19,Internacional,Amarelo,Gabriel Mercado,25,Zagueiro,90+7
8206,19,Internacional,Amarelo,Sergio Rochet,33,Goleiro,52
8207,19,Atletico-MG,Amarelo,Cristian Pavon,9,Meio-campo,44
8207,19,Bahia,Amarelo,Gabriel Teixeira,10,Atacante,72
8207,19,Bahia,Vermelho,Ryan,66,Zagueiro,90+6
8207,19,Atletico-MG,Amarelo,Otavio Henrique Passos Santos,5,Meio-campo,44
8208,19,America-MG,Vermelho,Daniel Borges,20,Zagueiro,90+4
8208,19,Goias,Amarelo,Matheus Babi,9,Atacante,80
8210,19,Gremio,Amarelo,Luis Alberto Suarez,9,Atacante,82
8210,19,Gremio,Amarelo,Mathias Villasanti,20,Meio-campo,42
8210,19,Fluminense,Amarelo,Daniel Sampaio Simoes,55,Meio-campo,57
8210,19,Fluminense,Amarelo,Marlon,4,Zagueiro,27
8210,19,Gremio,Amarelo,Fabio Pereira da Silva,2,Zagueiro,46
8210,19,Fluminense,Amarelo,Andre,7,Meio-campo,73
8210,19,Fluminense,Amarelo,Samuel Xavier,2,Zagueiro,30
8209,19,Corinthians,Amarelo,Maycon de Andrade Barberan,7,Meio-campo,90+4
8209,19,Coritiba,Amarelo,Henrique Adriano Buss,3,Zagueiro,84
8209,19,Corinthians,Amarelo,Fagner,23,Zagueiro,26
8209,19,Coritiba,Amarelo,Victor Luis,26,Zagueiro,20
8211,19,Fortaleza,Amarelo,Imanol Machuca,39,Atacante,18
8211,19,Fortaleza,Amarelo,Cristian Chagas Tarouco,4,Zagueiro,41
8211,19,Santos,Amarelo,Rodrigo Fernandez,14,Meio-campo,38
8212,19,Flamengo,Amarelo,Gerson Santos da Silva,20,Meio-campo,90+9
8212,19,Sao Paulo,Amarelo,Wellington Rato,27,Meio-campo,90+11
8212,19,Sao Paulo,Amarelo,Rodrigo Nestor,11,Meio-campo,90+1
8212,19,Sao Paulo,Amarelo,Welington,6,Zagueiro,77
8212,19,Flamengo,Amarelo,Wesley Franca,43,Zagueiro,24
8212,19,Sao Paulo,Amarelo,Alan Franco,28,Zagueiro,90+5
8212,19,Sao Paulo,Amarelo,Jandrei,93,Goleiro,82
8212,19,Sao Paulo,Amarelo,Juan Santos da Silva,31,Meio-campo,29
8213,19,Palmeiras,Amarelo,Vanderlan,6,Zagueiro,90
8213,19,Cruzeiro,Amarelo,Helibelton Palacios,24,Zagueiro,90+5
8213,19,Cruzeiro,Amarelo,Matheus Jussa,18,Meio-campo,64
8213,19,Palmeiras,Amarelo,Gustavo Gomez,15,Zagueiro,35
8213,19,Cruzeiro,Amarelo,Gilberto Oliveira Souza Junior,99,Atacante,81
8214,19,Bragantino,Amarelo,Juninho Capixaba,29,Zagueiro,76
8214,19,Vasco,Amarelo,Ze Gabriel,23,Meio-campo,85
8214,19,Vasco,Amarelo,Leo Jardim,1,Goleiro,74
8214,19,Vasco,Amarelo,Marlon Gomes,25,Meio-campo,35
8214,19,Bragantino,Amarelo,Alerrandro Barra Mansa Realino de Souza,9,Atacante,88
8214,19,Bragantino,Amarelo,Aderlan Silva,13,Zagueiro,31
8214,19,Vasco,Amarelo,Gary Medel,17,Zagueiro,76
8214,19,Vasco,Amarelo,Luca Orellano,14,Meio-campo,36
8215,19,Athletico-PR,Amarelo,Agustin Canobbio,14,Meio-campo,67
8215,19,Athletico-PR,Amarelo,Carlos de Menezes Junior,25,Zagueiro,40
8215,19,Cuiaba,Amarelo,Alan Empereur,33,Zagueiro,83
8215,19,Cuiaba,Amarelo,Rikelme,20,Zagueiro,36
8215,19,Athletico-PR,Amarelo,Thiago Heleno,44,Zagueiro,90+6
8215,19,Athletico-PR,Amarelo,Erick Luis Conrado Carvalho,26,Meio-campo,45+2
8215,19,Athletico-PR,Amarelo,Fernandinho,5,Meio-campo,34
8215,19,Cuiaba,Amarelo,Deyverson,16,Atacante,40
8217,20,Internacional,Amarelo,Pedro Henrique Konzen,28,Meio-campo,90+4
8217,20,Internacional,Amarelo,Bruno Henrique Corsini,8,Meio-campo,12
8217,20,Fortaleza,Amarelo,Joao Ricardo Riedi,1,Goleiro,65
8217,20,Fortaleza,Amarelo,Thiago Galhardo,91,Atacante,14
8217,20,Internacional,Amarelo,Nicolas Hernandez,22,Zagueiro,90+8
8217,20,Internacional,Amarelo,Sergio Rochet,33,Goleiro,12
8217,20,Fortaleza,Amarelo,Juan Martin Lucero,9,Atacante,90+8
8217,20,Fortaleza,Amarelo,Tomas Pochettino,7,Meio-campo,43
8217,20,Fortaleza,Amarelo,Jose Welison,17,Meio-campo,12
8216,20,Sao Paulo,Amarelo,Diego Costa,4,Zagueiro,90+1
8216,20,Sao Paulo,Amarelo,Luciano da Rocha Neves,10,Atacante,50
8216,20,Botafogo-RJ,Amarelo,Leonel Di Placido,24,Zagueiro,2
8216,20,Sao Paulo,Amarelo,Rafinha,13,Zagueiro,90+3
8216,20,Sao Paulo,Amarelo,Welington,6,Zagueiro,53
8216,20,Botafogo-RJ,Amarelo,Danilo Neves,6,Meio-campo,61
8218,20,Cuiaba,Amarelo,Marllon Borges,4,Zagueiro,74
8218,20,Palmeiras,Amarelo,Jose Rafael Vivian,8,Meio-campo,65
8218,20,Palmeiras,Amarelo,Murilo Cerqueira,26,Zagueiro,44
8218,20,Palmeiras,Amarelo,Raphael Cavalcante Veiga,23,Meio-campo,31
8218,20,Cuiaba,Amarelo,Alan Empereur,33,Zagueiro,37
8218,20,Palmeiras,Amarelo,Jhonatan dos Santos Rosa,40,Meio-campo,58
8218,20,Palmeiras,Amarelo,Luan Garcia Teixeira,13,Zagueiro,38
8218,20,Palmeiras,Amarelo,Joaquin Piquerez,22,Zagueiro,18
8219,20,Fluminense,Amarelo,Jhon Arias,21,Meio-campo,90+1
8219,20,America-MG,Amarelo,Everaldo,37,Atacante,90+1
8220,20,Cruzeiro,Amarelo,Matheus Jussa,18,Meio-campo,77
8220,20,Cruzeiro,Amarelo,Arthur Gomes,19,Meio-campo,25
8220,20,Corinthians,Amarelo,Gabriel Moscardo,44,Meio-campo,49
8220,20,Cruzeiro,Amarelo,Lucas Silva Borges,16,Meio-campo,67
8220,20,Corinthians,Amarelo,Guilherme Biro,26,Atacante,54
8220,20,Corinthians,Amarelo,Joao Victor Andrade Caetano,14,Zagueiro,45+4
8221,20,Vasco,Amarelo,Leonardo Pinheiro,3,Zagueiro,90+3
8221,20,Vasco,Amarelo,Gabriel Dias,13,Zagueiro,79
8221,20,Vasco,Amarelo,Bruno Praxedes,21,Meio-campo,54
8221,20,Atletico-MG,Amarelo,Renzo Saravia,26,Zagueiro,65
8221,20,Atletico-MG,Amarelo,Rodrigo Battaglia,21,Meio-campo,45+4
8221,20,Vasco,Amarelo,Gary Medel,17,Zagueiro,89
8221,20,Vasco,Amarelo,Sergio Antonio De Luiz Junior,70,Meio-campo,57
8221,20,Vasco,Amarelo,Paulinho,18,Meio-campo,44
8221,20,Atletico-MG,Amarelo,Jemerson de Jesus Nascimento,34,Zagueiro,61
8223,20,Bahia,Amarelo,Kanu,4,Zagueiro,13
8223,20,Bragantino,Amarelo,Jose Hurtado,34,Zagueiro,50
8223,20,Bragantino,Amarelo,Luan Patrick,30,Zagueiro,43
8223,20,Bahia,Amarelo,Julio Cesar de Rezende Miranda,5,Meio-campo,55
8223,20,Bragantino,Amarelo,Matheus Goncalves,25,Atacante,73
8223,20,Bragantino,Amarelo,Jadsom,5,Meio-campo,45+2
8223,20,Bragantino,Amarelo,Aderlan Silva,13,Zagueiro,16
8224,20,Gremio,Amarelo,Rodrigo Ely,5,Zagueiro,86
8224,20,Gremio,Amarelo,Reinaldo Manoel da Silva,6,Zagueiro,16
8224,20,Santos,Amarelo,Jose Rodolfo Pires Ribeiro,16,Meio-campo,90+7
8224,20,Santos,Amarelo,Julio Furch,11,Atacante,90+1
8224,20,Santos,Amarelo,Marcos Leonardo,9,Atacante,64
8224,20,Gremio,Amarelo,Bruno Alves,34,Zagueiro,90+5
8224,20,Gremio,Vermelho,Reinaldo Manoel da Silva,6,Zagueiro,90+2
8224,20,Gremio,Amarelo,Fabio Pereira da Silva,2,Zagueiro,43
8224,20,Santos,Amarelo,Joao Paulo,34,Goleiro,90+5
8224,20,Santos,Amarelo,Yeferson Soteldo,10,Meio-campo,72
8224,20,Santos,Amarelo,Joaquim Henrique,28,Zagueiro,16
8224,20,Gremio,Amarelo,Gustavo Martins,53,Zagueiro,90+4
8222,20,Coritiba,Amarelo,Matheus Bianqui,17,Meio-campo,49
8222,20,Flamengo,Amarelo,Ayrton Lucas Dantas de Medeiros,6,Zagueiro,88
8222,20,Flamengo,Amarelo,Bruno Henrique,27,Atacante,26
8222,20,Coritiba,Amarelo,Kaio Cesar Andrade Lima,37,Atacante,86
8222,20,Coritiba,Amarelo,Robson Fernandes,30,Meio-campo,45+1
8222,20,Flamengo,Amarelo,Gerson Santos da Silva,20,Meio-campo,65
8225,20,Goias,Amarelo,Bruno Melo,19,Zagueiro,89
8225,20,Athletico-PR,Amarelo,Erick Luis Conrado Carvalho,26,Meio-campo,80
8225,20,Athletico-PR,Amarelo,Arturo Vidal,23,Meio-campo,18
8225,20,Goias,Amarelo,Raphael Guzzo,5,Meio-campo,90+4
8225,20,Athletico-PR,Amarelo,Agustin Canobbio,14,Meio-campo,90+5
8225,20,Athletico-PR,Amarelo,Fernandinho,5,Meio-campo,57
8226,21,Flamengo,Amarelo,Erick Pulgar,5,Meio-campo,42
8226,21,Internacional,Amarelo,Johnny Cardoso,30,Meio-campo,86
8226,21,Internacional,Amarelo,Hugo Mallo,2,Zagueiro,29
8226,21,Flamengo,Amarelo,Wesley Franca,43,Zagueiro,66
8226,21,Internacional,Amarelo,Enner Valencia,13,Atacante,90+5
8226,21,Internacional,Amarelo,Matheus Dias,41,Atacante,36
8227,21,Corinthians,Amarelo,Lucas Verissimo,3,Zagueiro,80
8227,21,Goias,Amarelo,Anderson de Oliveira da Silva,70,Atacante,84
8227,21,Corinthians,Amarelo,Bruno Mendez,25,Zagueiro,90+3
8227,21,Corinthians,Amarelo,Leo Mana,13,Zagueiro,13
8228,21,Bragantino,Amarelo,Leo Realpe,2,Zagueiro,85
8228,21,Bragantino,Amarelo,Yani Quintero,14,Meio-campo,35
8228,21,Cuiaba,Amarelo,Raniele,14,Meio-campo,69
8228,21,Bragantino,Amarelo,Juninho Capixaba,29,Zagueiro,90+3
8228,21,Bragantino,Amarelo,Thiago Borbas,18,Atacante,43
8228,21,Cuiaba,Amarelo,Filipe Augusto Carvalho Souza,5,Meio-campo,86
8228,21,Cuiaba,Amarelo,Marllon Borges,4,Zagueiro,43
8229,21,Botafogo-RJ,Amarelo,Janderson,39,Atacante,79
8229,21,Bahia,Amarelo,Yago Rocha,20,Meio-campo,85
8229,21,Bahia,Amarelo,Vinicius Mingotti,21,Atacante,23
8229,21,Botafogo-RJ,Amarelo,Diego Costa,19,Atacante,18
8229,21,Bahia,Amarelo,Cauly,8,Meio-campo,27
8231,21,America-MG,Vermelho,Wellington Paulista,9,Atacante,90+12
8231,21,Sao Paulo,Vermelho,Robert Arboleda,5,Zagueiro,74
8231,21,America-MG,Amarelo,Juninho,8,Meio-campo,80
8231,21,America-MG,Amarelo,Breno,28,Meio-campo,66
8231,21,America-MG,Amarelo,Emmanuel Martinez,5,Meio-campo,19
8231,21,America-MG,Vermelho,Gonzalo Mastriani,17,Atacante,73
8231,21,America-MG,Amarelo,Iago Maidana,3,Zagueiro,79
8231,21,America-MG,Amarelo,Felipe Azevedo,11,Atacante,33
8231,21,Sao Paulo,Amarelo,Matheus Belem,44,Zagueiro,36
8230,21,Atletico-MG,Amarelo,Mauricio Lemos,28,Zagueiro,90+7
8230,21,Atletico-MG,Amarelo,Rodrigo Battaglia,21,Meio-campo,45+4
8230,21,Santos,Amarelo,Lucas Braga Ribeiro,30,Atacante,90+2
